47.6901855,12.0464716,1128
47.6901932,12.0464773,1128
47.6903267,12.0465202,1128
47.6903992,12.0466051,1129
47.6904335,12.0466270,1128
47.6904678,12.0466557,1129
47.6905479,12.0467834,1130
47.6906052,12.0468397,1131
47.6906586,12.0468998,1131
47.6907158,12.0469675,1131
47.6907921,12.0470629,1131
47.6908188,12.0470905,1132
47.6908379,12.0470915,1132
47.6909180,12.0471888,1133
47.6910095,12.0472832,1133
47.6911011,12.0473194,1135
47.6911888,12.0472956,1135
47.6911964,12.0473013,1136
47.6913185,12.0472422,1137
47.6913452,12.0472174,1137
47.6913795,12.0472155,1137
47.6912994,12.0472794,1136
47.6912384,12.0473204,1136
47.6912270,12.0473204,1135
47.6911964,12.0473166,1135
47.6911888,12.0473423,1134
47.6911888,12.0473261,1134
47.6912231,12.0473213,1137
47.6912384,12.0473137,1136
47.6912956,12.0472765,1136
47.6913948,12.0471964,1136
47.6914291,12.0471697,1140
47.6914368,12.0471592,1136
47.6914978,12.0471125,1139
47.6915970,12.0470543,1139
47.6916161,12.0470505,1140
47.6917381,12.0470047,1139
47.6918640,12.0470285,1142
47.6919060,12.0470343,1145
47.6919594,12.0470486,1145
47.6920471,12.0470791,1143
47.6920547,12.0470839,1147
47.6920624,12.0470886,1147
47.6920891,12.0471087,1148
47.6920967,12.0471220,1147
47.6921196,12.0471506,1147
47.6921539,12.0471601,1149
47.6921959,12.0472803,1149
47.6922188,12.0475225,1149
47.6922264,12.0475655,1149
47.6922417,12.0475903,1148
47.6922722,12.0476723,1150
47.6922836,12.0476999,1149
47.6922913,12.0477257,1150
47.6922989,12.0477648,1151
47.6923103,12.0478449,1150
47.6923103,12.0479298,1151
47.6923065,12.0480108,1151
47.6923065,12.0480375,1148
47.6923065,12.0480938,1150
47.6923218,12.0481043,1150
47.6923256,12.0481882,1152
47.6923294,12.0483465,1151
47.6923256,12.0484514,1150
47.6923447,12.0486650,1150
47.6923447,12.0488024,1151
47.6923256,12.0489836,1152
47.6923103,12.0491333,1152
47.6923103,12.0491896,1153
47.6923103,12.0492172,1151
47.6923141,12.0493317,1153
47.6923141,12.0493355,1152
47.6923370,12.0493765,1153
47.6923637,12.0495491,1151
47.6923752,12.0496511,1155
47.6923790,12.0496664,1153
47.6924133,12.0498133,1151
47.6924171,12.0498400,1154
47.6924210,12.0498648,1153
47.6924286,12.0498953,1154
47.6924706,12.0500393,1154
47.6925049,12.0501833,1153
47.6925392,12.0503130,1154
47.6925507,12.0503407,1152
47.6925545,12.0503531,1156
47.6925583,12.0503664,1155
47.6925697,12.0504255,1152
47.6925735,12.0504389,1155
47.6925812,12.0504522,1155
47.6926155,12.0505295,1155
47.6926270,12.0505581,1154
47.6926880,12.0506639,1156
47.6927071,12.0506849,1154
47.6928177,12.0507460,1154
47.6929398,12.0508099,1153
47.6930542,12.0508947,1153
47.6931038,12.0509291,1151
47.6931152,12.0509338,1152
47.6931458,12.0509615,1150
47.6931763,12.0509739,1152
47.6932564,12.0509739,1152
47.6933289,12.0510187,1151
47.6933594,12.0511084,1149
47.6933632,12.0512962,1148
47.6934319,12.0515079,1149
47.6935310,12.0516043,1149
47.6935425,12.0516119,1146
47.6935463,12.0516176,1149
47.6935539,12.0516205,1149
47.6935921,12.0516520,1149
47.6936340,12.0518408,1148
47.6936607,12.0520067,1148
47.6937180,12.0521889,1147
47.6937447,12.0522594,1148
47.6937904,12.0524101,1148
47.6938095,12.0524960,1148
47.6938248,12.0525980,1147
47.6938629,12.0527344,1147
47.6938972,12.0528727,1147
47.6939430,12.0530128,1145
47.6939507,12.0530338,1147
47.6939583,12.0530796,1145
47.6940498,12.0532570,1144
47.6940727,12.0533075,1146
47.6941261,12.0534325,1145
47.6942024,12.0535860,1144
47.6942329,12.0537100,1144
47.6942749,12.0537510,1137
47.6942825,12.0537519,1146
47.6942863,12.0537577,1142
47.6942940,12.0538540,1141
47.6943359,12.0539846,1141
47.6943321,12.0540962,1142
47.6943741,12.0542259,1140
47.6944275,12.0543671,1138
47.6944351,12.0543804,1139
47.6944427,12.0543995,1140
47.6944733,12.0544472,1139
47.6945343,12.0545349,1138
47.6945457,12.0546217,1138
47.6945915,12.0547295,1135
47.6946411,12.0548563,1135
47.6947098,12.0549889,1134
47.6947136,12.0550070,1134
47.6947365,12.0551548,1133
47.6947899,12.0552158,1133
47.6947517,12.0552607,1132
47.6947784,12.0553875,1128
47.6947975,12.0554113,1130
47.6947937,12.0554333,1128
47.6948433,12.0555468,1127
47.6948700,12.0556355,1126
47.6948967,12.0557280,1123
47.6949387,12.0558891,1124
47.6949768,12.0560160,1123
47.6950264,12.0560818,1118
47.6950378,12.0560741,1126
47.6950531,12.0560570,1122
47.6951065,12.0561771,1121
47.6950989,12.0561867,1122
47.6951294,12.0562201,1122
47.6951485,12.0562382,1119
47.6951981,12.0562639,1121
47.6952362,12.0563469,1121
47.6953011,12.0563803,1122
47.6952744,12.0564423,1121
47.6953011,12.0564537,1120
47.6954041,12.0564518,1119
47.6954269,12.0564661,1118
47.6954613,12.0564671,1119
47.6955414,12.0564899,1118
47.6955986,12.0565138,1116
47.6956558,12.0565386,1112
47.6956635,12.0565500,1119
47.6956787,12.0565586,1116
47.6956825,12.0565681,1120
47.6956902,12.0565681,1120
47.6956940,12.0565720,1117
47.6956978,12.0565758,1120
47.6957054,12.0565777,1117
47.6957664,12.0566034,1117
47.6958466,12.0566111,1118
47.6958771,12.0566282,1117
47.6958923,12.0566311,1118
47.6959381,12.0566244,1119
47.6959457,12.0566168,1118
47.6960144,12.0566196,1117
47.6960907,12.0565805,1118
47.6961365,12.0565996,1114
47.6961479,12.0566044,1119
47.6961632,12.0566111,1116
47.6962051,12.0566168,1118
47.6962624,12.0566301,1117
47.6962891,12.0566540,1118
47.6963081,12.0566673,1119
47.6964493,12.0569038,1116
47.6964531,12.0569162,1116
47.6964607,12.0569277,1119
47.6964645,12.0569391,1119
47.6964836,12.0570049,1118
47.6965103,12.0570621,1118
47.6965561,12.0571337,1119
47.6965637,12.0571432,1119
47.6965752,12.0571804,1118
47.6966286,12.0573111,1118
47.6966705,12.0574064,1117
47.6966782,12.0574112,1120
47.6966782,12.0574074,1119
47.6966934,12.0574188,1121
47.6967049,12.0574274,1119
47.6967354,12.0574474,1120
47.6967545,12.0574646,1118
47.6967697,12.0574684,1120
47.6968002,12.0574684,1119
47.6968193,12.0574741,1120
47.6968651,12.0574799,1120
47.6968880,12.0574837,1119
47.6969109,12.0574808,1121
47.6969299,12.0574770,1120
47.6970024,12.0574436,1119
47.6970367,12.0574026,1120
47.6970596,12.0574055,1120
47.6970940,12.0573902,1121
47.6971016,12.0573902,1117
47.6971092,12.0573874,1121
47.6971283,12.0573950,1119
47.6972580,12.0573549,1121
47.6972694,12.0573502,1121
47.6972923,12.0573206,1120
47.6973495,12.0572548,1120
47.6973495,12.0572500,1115
47.6973534,12.0572453,1123
47.6973572,12.0572424,1118
47.6973686,12.0572300,1122
47.6973763,12.0572243,1120
47.6974716,12.0571585,1121
47.6974983,12.0571156,1119
47.6975136,12.0570974,1121
47.6976280,12.0570612,1117
47.6976318,12.0570602,1121
47.6976700,12.0570583,1120
47.6976929,12.0570574,1118
47.6977005,12.0570574,1119
47.6977844,12.0570936,1119
47.6977997,12.0570908,1117
47.6978455,12.0571384,1117
47.6978531,12.0571375,1121
47.6978569,12.0571384,1118
47.6979141,12.0571184,1120
47.6980019,12.0571127,1119
47.6980247,12.0571136,1119
47.6980476,12.0571079,1120
47.6981277,12.0571613,1121
47.6982193,12.0571947,1121
47.6983185,12.0571976,1121
47.6983986,12.0571671,1121
47.6984253,12.0571365,1121
47.6984596,12.0571108,1121
47.6985321,12.0570211,1121
47.6985664,12.0569658,1122
47.6986046,12.0569334,1122
47.6986465,12.0568590,1122
47.6986923,12.0566626,1122
47.6986542,12.0564756,1122
47.6986580,12.0563660,1122
47.6986885,12.0563354,1122
47.6987000,12.0563250,1122
47.6987381,12.0563250,1122
47.6987762,12.0563011,1122
47.6988640,12.0563459,1122
47.6988029,12.0562782,1122
47.6987686,12.0562391,1124
47.6987305,12.0561132,1127
47.6987038,12.0560684,1128
47.6987114,12.0559931,1130
47.6987190,12.0559444,1131
47.6986961,12.0558176,1132
47.6986313,12.0557241,1134
47.6986198,12.0555849,1137
47.6986618,12.0554819,1139
47.6986771,12.0553322,1140
47.6986961,12.0552483,1142
47.6986732,12.0551691,1144
47.6986656,12.0551367,1144
47.6986656,12.0549936,1145
47.6987152,12.0548830,1147
47.6986389,12.0548506,1148
47.6985741,12.0548449,1149
47.6985817,12.0547333,1151
47.6985970,12.0546675,1152
47.6986351,12.0545826,1152
47.6986771,12.0546370,1152
47.6987457,12.0547314,1153
47.6987495,12.0547667,1153
47.6986923,12.0547752,1154
47.6986313,12.0546970,1153
47.6985779,12.0546913,1152
47.6985512,12.0547333,1152
47.6985626,12.0547915,1152
47.6985512,12.0549583,1151
47.6985474,12.0549793,1151
47.6985207,12.0550985,1150
47.6985168,12.0551119,1150
47.6985207,12.0551519,1150
47.6984749,12.0552340,1150
47.6984177,12.0552874,1152
47.6983490,12.0553570,1152
47.6982727,12.0554104,1153
47.6982193,12.0554209,1153
47.6981583,12.0554037,1154
47.6981277,12.0553989,1155
47.6980667,12.0554590,1158
47.6980324,12.0553818,1157
47.6980095,12.0553045,1156
47.6979866,12.0552654,1159
47.6979637,12.0552578,1154
47.6979599,12.0552349,1159
47.6979485,12.0552158,1155
47.6979446,12.0551968,1155
47.6979446,12.0551805,1159
47.6979065,12.0551243,1155
47.6979027,12.0551081,1160
47.6978989,12.0550833,1156
47.6978989,12.0550737,1161
47.6978951,12.0550623,1157
47.6978798,12.0550404,1160
47.6978683,12.0550032,1155
47.6978683,12.0549994,1164
47.6978722,12.0549889,1159
47.6978607,12.0549555,1163
47.6978645,12.0549278,1157
47.6978836,12.0549164,1164
47.6978874,12.0549173,1159
47.6978874,12.0549183,1163
47.6978493,12.0548849,1159
47.6978455,12.0548735,1164
47.6978188,12.0548115,1166
47.6978226,12.0547953,1162
47.6978302,12.0547819,1167
47.6978607,12.0546923,1167
47.6978493,12.0546360,1168
47.6978226,12.0545683,1172
47.6978188,12.0545559,1167
47.6978035,12.0544815,1172
47.6977997,12.0544729,1169
47.6977921,12.0544443,1173
47.6977882,12.0544491,1169
47.6977921,12.0544453,1172
47.6978188,12.0543804,1172
47.6978264,12.0543814,1174
47.6978264,12.0543861,1172
47.6978722,12.0544243,1174
47.6978531,12.0543909,1176
47.6978569,12.0543747,1172
47.6978569,12.0543604,1177
47.6978416,12.0543299,1173
47.6978645,12.0543051,1178
47.6978722,12.0542965,1173
47.6978683,12.0542841,1177
47.6978111,12.0541954,1177
47.6977806,12.0541153,1179
47.6977730,12.0540743,1180
47.6977272,12.0540390,1182
47.6976776,12.0539923,1182
47.6976547,12.0538998,1185
47.6976776,12.0538521,1184
47.6977081,12.0537243,1185
47.6977386,12.0536413,1185
47.6977539,12.0535326,1189
47.6977501,12.0534573,1186
47.6977615,12.0533972,1189
47.6977997,12.0532446,1190
47.6978073,12.0532322,1187
47.6978111,12.0532179,1192
47.6978188,12.0532036,1188
47.6978340,12.0531454,1192
47.6978378,12.0531330,1188
47.6978455,12.0531178,1193
47.6978493,12.0531073,1189
47.6978531,12.0530949,1194
47.6978836,12.0530519,1193
47.6978912,12.0530415,1190
47.6978951,12.0530262,1193
47.6979103,12.0529337,1192
47.6979523,12.0528278,1195
47.6979828,12.0527840,1196
47.6980286,12.0527000,1195
47.6980324,12.0526619,1196
47.6980515,12.0525990,1196
47.6980553,12.0529232,1198
47.6980629,12.0529060,1197
47.6981163,12.0527124,1200
47.6981354,12.0526505,1201
47.6981583,12.0526209,1200
47.6982040,12.0525312,1199
47.6982155,12.0524712,1200
47.6982346,12.0524321,1200
47.6982498,12.0524073,1202
47.6982574,12.0523939,1201
47.6982994,12.0522594,1200
47.6983185,12.0522156,1205
47.6983643,12.0522165,1204
47.6983795,12.0522375,1205
47.6983948,12.0522909,1201
47.6984024,12.0523090,1206
47.6984482,12.0523643,1202
47.6984634,12.0523682,1209
47.6984673,12.0523682,1205
47.6985016,12.0523510,1209
47.6985016,12.0523500,1203
47.6985092,12.0523405,1210
47.6985168,12.0523415,1206
47.6985283,12.0523453,1208
47.6986046,12.0523176,1211
47.6986389,12.0522842,1209
47.6987495,12.0522623,1212
47.6987953,12.0522690,1212
47.6989288,12.0522270,1210
47.6989708,12.0522051,1214
47.6989746,12.0521364,1214
47.6989517,12.0520763,1214
47.6990356,12.0520000,1216
47.6990356,12.0518990,1218
47.6989517,12.0518646,1220
47.6989479,12.0518522,1217
47.6989059,12.0518675,1221
47.6988945,12.0518713,1218
47.6988678,12.0518808,1220
47.6988602,12.0518084,1219
47.6988640,12.0517740,1222
47.6988869,12.0516977,1222
47.6988983,12.0516758,1223
47.6989021,12.0516167,1225
47.6989670,12.0515738,1221
47.6989784,12.0515738,1228
47.6989861,12.0515804,1226
47.6990395,12.0515928,1228
47.6990700,12.0515499,1227
47.6990929,12.0514631,1231
47.6991081,12.0514631,1228
47.6991310,12.0514574,1231
47.6991501,12.0514936,1229
47.6991425,12.0514927,1233
47.6991310,12.0515079,1230
47.6991577,12.0514250,1234
47.6991882,12.0513754,1230
47.6991959,12.0513601,1236
47.6992302,12.0512896,1232
47.6992416,12.0512762,1235
47.6992493,12.0512590,1235
47.6992989,12.0511379,1236
47.6993561,12.0510683,1239
47.6993828,12.0510464,1236
47.6993866,12.0510397,1240
47.6994095,12.0509691,1240
47.6994286,12.0508966,1240
47.6994896,12.0508347,1243
47.6994934,12.0508251,1242
47.6995087,12.0508051,1244
47.6995430,12.0507078,1244
47.6995506,12.0506639,1247
47.6995773,12.0506287,1243
47.6995850,12.0506248,1247
47.6995926,12.0506172,1246
47.6996002,12.0505018,1247
47.6996231,12.0504532,1250
47.6996727,12.0504303,1250
47.6997223,12.0504017,1252
47.6997375,12.0504036,1252
47.6997948,12.0503960,1253
47.6998100,12.0503855,1249
47.6998215,12.0503569,1252
47.6998596,12.0502682,1255
47.6998596,12.0502577,1253
47.6998634,12.0501719,1254
47.6998825,12.0500746,1254
47.6998787,12.0500126,1256
47.6998749,12.0499468,1257
47.6998863,12.0498581,1257
47.6999016,12.0497227,1258
47.6999092,12.0496759,1259
47.6999359,12.0496178,1257
47.6999397,12.0496073,1262
47.6999550,12.0496025,1260
47.7000084,12.0495710,1265
47.7000160,12.0495691,1261
47.7000160,12.0495634,1265
47.7000122,12.0495481,1264
47.7000084,12.0495453,1268
47.7000160,12.0495520,1262
47.7000084,12.0495615,1269
47.6999969,12.0495663,1265
47.7000389,12.0495348,1270
47.7000465,12.0495453,1267
47.7000732,12.0495329,1271
47.7000580,12.0495291,1266
47.7000504,12.0495234,1271
47.7000351,12.0495243,1267
47.7000351,12.0495510,1271
47.7000046,12.0495567,1266
47.6999893,12.0495443,1270
47.6999512,12.0495014,1271
47.6999474,12.0494871,1275
47.6999931,12.0494699,1271
47.6999931,12.0494576,1274
47.6999779,12.0494366,1270
47.6999588,12.0493975,1274
47.6999092,12.0492792,1273
47.6999359,12.0493021,1272
47.6999893,12.0492506,1272
47.6998444,12.0493231,1275
47.6998482,12.0491819,1274
47.6998787,12.0491009,1274
47.6999016,12.0490360,1278
47.6998978,12.0490274,1274
47.6998940,12.0490141,1278
47.6999092,12.0489969,1274
47.6999168,12.0490036,1282
47.6999283,12.0490122,1278
47.6999474,12.0489979,1275
47.6999550,12.0490026,1280
47.6999626,12.0490065,1285
47.6999664,12.0490103,1282
47.6999779,12.0490198,1279
47.6999817,12.0490208,1283
47.7000198,12.0490007,1281
47.7000504,12.0489969,1286
47.7000542,12.0489931,1283
47.7000618,12.0489855,1287
47.7000580,12.0489817,1283
47.7000504,12.0489817,1287
47.7000008,12.0489674,1289
47.7000008,12.0489550,1284
47.7000084,12.0489407,1289
47.7000389,12.0488787,1287
47.7000504,12.0488386,1291
47.7000542,12.0488300,1287
47.7000580,12.0488167,1291
47.7000656,12.0487614,1287
47.7000732,12.0487499,1294
47.7000771,12.0487413,1294
47.7000771,12.0487366,1287
47.7000771,12.0487289,1292
47.7000694,12.0486565,1294
47.7000275,12.0486345,1295
47.7000046,12.0486450,1296
47.7000046,12.0486355,1294
47.6999931,12.0486269,1296
47.6999893,12.0485125,1296
47.6999817,12.0484180,1296
47.6999702,12.0483809,1300
47.6999817,12.0483150,1295
47.6999855,12.0483036,1300
47.6999702,12.0482492,1299
47.6999588,12.0482473,1302
47.6999474,12.0482512,1297
47.6999397,12.0482502,1304
47.6999359,12.0482416,1297
47.6999321,12.0482330,1301
47.6999588,12.0481186,1301
47.6999779,12.0480537,1303
47.6999474,12.0480385,1307
47.6999130,12.0480347,1303
47.6999054,12.0480347,1311
47.6999016,12.0480318,1304
47.6998978,12.0480270,1308
47.6999016,12.0479527,1307
47.6998672,12.0479326,1311
47.6998596,12.0479317,1310
47.6998596,12.0479126,1308
47.6998596,12.0479069,1311
47.6998558,12.0479012,1311
47.6998444,12.0479002,1309
47.6998329,12.0478973,1310
47.6998444,12.0478020,1310
47.6998520,12.0477772,1314
47.6998520,12.0477753,1313
47.6998367,12.0477648,1310
47.6998329,12.0477629,1316
47.6998291,12.0477581,1312
47.6998138,12.0477304,1313
47.6998291,12.0477285,1313
47.6998367,12.0476522,1317
47.6998558,12.0476494,1313
47.6998558,12.0476494,1314
47.6998787,12.0476160,1313
47.6998711,12.0476446,1317
47.6998444,12.0476627,1313
47.6998444,12.0476389,1313
47.6998405,12.0476370,1320
47.6998329,12.0476370,1315
47.6998291,12.0476294,1319
47.6998253,12.0476198,1311
47.6998215,12.0476122,1322
47.6998177,12.0476046,1316
47.6998177,12.0475626,1319
47.6997910,12.0475302,1319
47.6997795,12.0474920,1325
47.6997795,12.0474796,1317
47.6997757,12.0474710,1324
47.6997757,12.0474653,1321
47.6997643,12.0474024,1322
47.6997757,12.0473423,1324
47.6997719,12.0473156,1327
47.6997643,12.0472336,1326
47.6997833,12.0471840,1330
47.6997833,12.0471792,1330
47.6998215,12.0471172,1331
47.6998367,12.0470991,1327
47.6998367,12.0470972,1331
47.6998177,12.0470972,1333
47.6998062,12.0470848,1331
47.6997948,12.0470715,1336
47.6997910,12.0470715,1330
47.6997910,12.0470734,1334
47.6997833,12.0470810,1331
47.6997795,12.0470819,1336
47.6997795,12.0470800,1331
47.6997681,12.0470743,1335
47.6997604,12.0470772,1333
47.6997375,12.0470886,1335
47.6996727,12.0471287,1341
47.6996689,12.0471325,1336
47.6996651,12.0471239,1340
47.6996651,12.0471163,1336
47.6996841,12.0471048,1338
47.6996422,12.0471001,1337
47.6996346,12.0470963,1341
47.6996269,12.0470963,1337
47.6996231,12.0470934,1342
47.6996002,12.0470839,1339
47.6995964,12.0470781,1343
47.6995964,12.0470657,1339
47.6995926,12.0470610,1345
47.6995850,12.0470600,1338
47.6995888,12.0470543,1346
47.6995888,12.0470572,1342
47.6995583,12.0470362,1346
47.6995659,12.0470657,1343
47.6995506,12.0470629,1346
47.6995316,12.0470657,1349
47.6995354,12.0470695,1345
47.6995316,12.0470715,1346
47.6995316,12.0470905,1341
47.6995316,12.0470905,1348
47.6995392,12.0470867,1344
47.6995277,12.0470676,1347
47.6995201,12.0470686,1342
47.6995125,12.0470619,1349
47.6995010,12.0470381,1346
47.6994972,12.0470314,1346
47.6995010,12.0470219,1349
47.6994743,12.0469818,1352
47.6994705,12.0469799,1352
47.6994667,12.0469265,1355
47.6994514,12.0469608,1350
47.6994476,12.0469627,1357
47.6994438,12.0469675,1352
47.6994362,12.0469704,1358
47.6994324,12.0469704,1354
47.6994286,12.0469151,1357
47.6993904,12.0468931,1358
47.6993828,12.0468988,1355
47.6993637,12.0469122,1358
47.6993141,12.0468922,1353
47.6993179,12.0468750,1362
47.6993179,12.0468616,1358
47.6993256,12.0468655,1363
47.6993294,12.0468559,1359
47.6993446,12.0468035,1361
47.6993446,12.0467558,1363
47.6993217,12.0467396,1363
47.6992989,12.0467234,1367
47.6992989,12.0467215,1365
47.6993065,12.0466976,1367
47.6992989,12.0467091,1365
47.6992950,12.0467119,1371
47.6992989,12.0466976,1369
47.6992989,12.0466843,1362
47.6992989,12.0466757,1369
47.6993065,12.0466661,1371
47.6992912,12.0466623,1369
47.6992722,12.0466595,1371
47.6992683,12.0466471,1368
47.6992607,12.0466366,1371
47.6992569,12.0466356,1371
47.6992531,12.0466309,1365
47.6992455,12.0466299,1377
47.6992378,12.0466280,1367
47.6992455,12.0466146,1377
47.6992416,12.0466061,1373
47.6992226,12.0465946,1377
47.6992111,12.0466175,1373
47.6992149,12.0466185,1379
47.6992226,12.0466223,1374
47.6992378,12.0466423,1379
47.6991692,12.0467272,1378
47.6991501,12.0467644,1372
47.6991463,12.0467596,1382
47.6991463,12.0467520,1377
47.6991196,12.0466957,1382
47.6991158,12.0466900,1378
47.6991158,12.0466757,1383
47.6991158,12.0466595,1379
47.6991043,12.0465908,1383
47.6991005,12.0465050,1387
47.6991005,12.0464983,1385
47.6990852,12.0464621,1388
47.6990852,12.0464602,1379
47.6990814,12.0464659,1391
47.6990814,12.0464582,1386
47.6990929,12.0464172,1386
47.6990929,12.0463581,1383
47.6990929,12.0463524,1384
47.6990967,12.0463305,1391
47.6991005,12.0463190,1390
47.6991043,12.0462856,1388
47.6991043,12.0464001,1384
47.6990967,12.0464048,1395
47.6991005,12.0464134,1390
47.6990814,12.0463991,1385
47.6990776,12.0463905,1390
47.6990852,12.0463648,1387
47.6990852,12.0463533,1392
47.6990891,12.0463467,1390
47.6991043,12.0462790,1392
47.6991081,12.0462532,1388
