INDEX,RCR,DATE,TIME,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,COURSE,SPEED,
1,T,08/12/02,05:40:15,47.91561,N,106.90109,E,1308.4m,97.78,1km/h
2,T,08/12/02,05:40:19,47.91561,N,106.90109,E,1308.1m,105.7,1km/h
3,T,08/12/02,05:40:22,47.91561,N,106.90109,E,1308.1m,107.2,1km/h
4,T,08/12/02,05:40:25,47.91561,N,106.90109,E,1308.0m,107.4,1km/h
5,T,08/12/02,05:40:28,47.91561,N,106.90109,E,1308.0m,119.5,1km/h
6,T,08/12/02,05:40:31,47.91561,N,106.90110,E,1308.1m,105.3,1km/h
7,T,08/12/02,05:40:34,47.91561,N,106.90110,E,1308.2m,101.0,1km/h
8,T,08/12/02,05:40:37,47.91561,N,106.90110,E,1308.5m,313.2,1km/h
9,T,08/12/02,05:40:40,47.91561,N,106.90110,E,1308.6m,309.9,5km/h
10,T,08/12/02,05:40:43,47.91562,N,106.90109,E,1309.0m,299.2,1.2km/h
11,T,08/12/02,05:40:45,47.91562,N,106.90108,E,1307.1m,316.7,3km/h
12,T,08/12/02,05:40:48,47.91562,N,106.90108,E,1304.9m,127.6,3km/h
13,T,08/12/02,05:40:51,47.91561,N,106.90109,E,1302.6m,77.91,1.6km/h
14,T,08/12/02,05:40:54,47.91561,N,106.90111,E,1302.1m,80.45,1.2km/h
15,T,08/12/02,05:40:57,47.91562,N,106.90111,E,1302.0m,68.43,1.6km/h
16,T,08/12/02,05:41:00,47.91563,N,106.90113,E,1301.3m,86.14,3.1km/h
17,T,08/12/02,05:41:03,47.91563,N,106.90116,E,1300.0m,87.28,2.9km/h
18,T,08/12/02,05:41:05,47.91563,N,106.90118,E,1299.2m,86.21,3.7km/h
19,T,08/12/02,05:41:09,47.91564,N,106.90126,E,1299.0m,80.75,7.5km/h
20,T,08/12/02,05:41:12,47.91565,N,106.90135,E,1298.9m,83.33,7.9km/h
21,T,08/12/02,05:41:15,47.91566,N,106.90143,E,1298.6m,82.22,5.5km/h
22,T,08/12/02,05:41:17,47.91566,N,106.90147,E,1297.8m,85.42,7.0km/h
23,T,08/12/02,05:41:20,47.91566,N,106.90155,E,1297.1m,85.85,5.5km/h
24,T,08/12/02,05:41:23,47.91567,N,106.90161,E,1296.4m,83.91,6.1km/h
25,T,08/12/02,05:41:26,47.91567,N,106.90167,E,1295.9m,74.78,2.9km/h
26,T,08/12/02,05:41:29,47.91567,N,106.90168,E,1295.8m,154.6,3km/h
27,T,08/12/02,05:41:32,47.91567,N,106.90169,E,1296.1m,167.1,0km/h
28,T,08/12/02,05:41:35,47.91568,N,106.90169,E,1296.7m,95.86,0km/h
29,T,08/12/02,05:41:38,47.91567,N,106.90170,E,1296.6m,82.77,1.4km/h
30,T,08/12/02,05:41:40,47.91568,N,106.90173,E,1297.6m,73.12,5.1km/h
31,T,08/12/02,05:41:44,47.91569,N,106.90184,E,1297.5m,78.15,7.7km/h
32,T,08/12/02,05:41:46,47.91570,N,106.90190,E,1296.6m,81.93,7.4km/h
33,T,08/12/02,05:41:49,47.91570,N,106.90198,E,1295.6m,85.45,6.1km/h
34,T,08/12/02,05:41:52,47.91571,N,106.90203,E,1294.6m,89.54,3.1km/h
35,T,08/12/02,05:41:55,47.91571,N,106.90204,E,1294.2m,183.5,1km/h
36,T,08/12/02,05:41:58,47.91571,N,106.90204,E,1293.8m,184.8,0km/h
37,T,08/12/02,05:42:01,47.91571,N,106.90203,E,1293.4m,185.7,0km/h
38,T,08/12/02,05:42:04,47.91571,N,106.90204,E,1292.8m,86.81,2.4km/h
39,T,08/12/02,05:42:07,47.91571,N,106.90207,E,1292.1m,92.36,1.1km/h
40,T,08/12/02,05:42:10,47.91571,N,106.90207,E,1291.9m,92.17,5km/h
41,T,08/12/02,05:42:13,47.91571,N,106.90209,E,1291.6m,86.88,1.1km/h
42,T,08/12/02,05:42:15,47.91571,N,106.90210,E,1291.6m,94.68,3km/h
43,T,08/12/02,05:42:18,47.91571,N,106.90211,E,1291.7m,88.97,3km/h
44,T,08/12/02,05:42:21,47.91572,N,106.90213,E,1289.3m,71.00,2.5km/h
45,T,08/12/02,05:42:24,47.91572,N,106.90216,E,1287.8m,67.18,3.5km/h
46,T,08/12/02,05:42:27,47.91573,N,106.90218,E,1287.6m,73.34,1.6km/h
47,T,08/12/02,05:42:30,47.91574,N,106.90220,E,1288.3m,68.95,7km/h
48,T,08/12/02,05:42:33,47.91575,N,106.90223,E,1289.1m,66.22,4.6km/h
49,T,08/12/02,05:42:35,47.91576,N,106.90226,E,1288.8m,75.36,4.6km/h
50,T,08/12/02,05:42:39,47.91577,N,106.90232,E,1288.4m,95.40,1.6km/h
51,T,08/12/02,05:42:42,47.91577,N,106.90232,E,1287.8m,185.3,0km/h
52,T,08/12/02,05:42:45,47.91577,N,106.90232,E,1286.5m,174.6,0km/h
