INDEX,RCR,DATE,TIME,LATITUDE,N/S,LONGITUDE,E/W,ALTITUDE,COURSE,SPEED,
1,T,08/12/06,07:12:59,47.92772,N,106.92291,E,1330.3m,,0km/h
2,T,08/12/06,07:13:01,47.92768,N,106.92299,E,1309.5m,60.53,1km/h
3,T,08/12/06,07:13:04,47.92770,N,106.92303,E,1305.2m,40.09,1km/h
4,T,08/12/06,07:13:07,47.92767,N,106.92304,E,1304.6m,45.97,1km/h
5,T,08/12/06,07:13:10,47.92769,N,106.92303,E,1305.4m,52.39,1km/h
6,T,08/12/06,07:13:13,47.92770,N,106.92302,E,1305.6m,41.08,0km/h
7,T,08/12/06,07:13:16,47.92770,N,106.92301,E,1305.4m,88.87,0km/h
8,T,08/12/06,07:13:19,47.92770,N,106.92301,E,1305.2m,51.62,1km/h
9,T,08/12/06,07:13:21,47.92770,N,106.92301,E,1305.2m,45.08,1km/h
10,T,08/12/06,07:13:25,47.92770,N,106.92301,E,1305.3m,46.24,1km/h
11,T,08/12/06,07:13:28,47.92770,N,106.92301,E,1305.1m,98.90,0km/h
12,T,08/12/06,07:13:31,47.92770,N,106.92301,E,1305.1m,51.74,1km/h
13,T,08/12/06,07:13:33,47.92770,N,106.92301,E,1305.1m,51.51,1km/h
14,T,08/12/06,07:13:36,47.92770,N,106.92301,E,1304.9m,105.4,1km/h
15,T,08/12/06,07:13:39,47.92770,N,106.92302,E,1304.7m,110.1,1km/h
16,T,08/12/06,07:13:42,47.92770,N,106.92302,E,1304.9m,44.85,1km/h
17,T,08/12/06,07:13:45,47.92770,N,106.92302,E,1304.9m,67.11,0km/h
18,T,08/12/06,07:13:48,47.92770,N,106.92302,E,1304.8m,49.87,3km/h
19,T,08/12/06,07:13:51,47.92770,N,106.92302,E,1304.9m,55.59,3km/h
20,T,08/12/06,07:13:54,47.92770,N,106.92302,E,1305.2m,17.73,1km/h
21,T,08/12/06,07:13:56,47.92770,N,106.92302,E,1305.2m,8.24,1km/h
22,T,08/12/06,07:14:00,47.92769,N,106.92302,E,1305.3m,39.47,3km/h
23,T,08/12/06,07:14:02,47.92769,N,106.92302,E,1305.4m,40.49,3km/h
24,T,08/12/06,07:14:05,47.92769,N,106.92303,E,1305.5m,19.18,1km/h
25,T,08/12/06,07:14:08,47.92769,N,106.92302,E,1305.6m,74.48,0km/h
26,T,08/12/06,07:14:11,47.92769,N,106.92302,E,1305.8m,47.34,3km/h
27,T,08/12/06,07:14:14,47.92769,N,106.92303,E,1306.2m,45.29,3km/h
28,T,08/12/06,07:14:16,47.92769,N,106.92303,E,1306.6m,29.89,3km/h
29,T,08/12/06,07:14:20,47.92768,N,106.92302,E,1306.8m,42.78,0km/h
30,T,08/12/06,07:14:23,47.92768,N,106.92302,E,1307.0m,45.86,3km/h
31,T,08/12/06,07:14:26,47.92768,N,106.92303,E,1307.5m,44.56,3km/h
32,T,08/12/06,07:14:29,47.92768,N,106.92303,E,1307.9m,30.32,0km/h
33,T,08/12/06,07:14:31,47.92768,N,106.92302,E,1308.1m,58.54,0km/h
34,T,08/12/06,07:14:34,47.92767,N,106.92302,E,1308.3m,96.19,0km/h
35,T,08/12/06,07:14:37,47.92767,N,106.92302,E,1308.6m,41.87,1km/h
36,T,08/12/06,07:14:40,47.92767,N,106.92302,E,1308.8m,25.46,1km/h
37,T,08/12/06,07:14:43,47.92765,N,106.92300,E,1308.6m,207.4,1.4km/h
38,T,08/12/06,07:14:46,47.92763,N,106.92299,E,1308.2m,161.1,1km/h
39,T,08/12/06,07:14:49,47.92765,N,106.92300,E,1308.7m,32.62,2.0km/h
40,T,08/12/06,07:14:51,47.92762,N,106.92298,E,1308.3m,61.99,1km/h
41,T,08/12/06,07:14:55,47.92748,N,106.92286,E,1306.9m,197.3,1km/h
42,T,08/12/06,07:14:58,47.92746,N,106.92285,E,1306.5m,124.3,0km/h
43,T,08/12/06,07:15:00,47.92746,N,106.92285,E,1307.0m,62.99,1km/h
44,T,08/12/06,07:15:03,47.92747,N,106.92286,E,1307.6m,49.30,1km/h
45,T,08/12/06,07:15:06,47.92748,N,106.92286,E,1307.8m,22.59,1km/h
46,T,08/12/06,07:15:09,47.92748,N,106.92287,E,1308.0m,19.48,1km/h
47,T,08/12/06,07:15:12,47.92749,N,106.92287,E,1308.3m,79.46,1km/h
48,T,08/12/06,07:15:15,47.92750,N,106.92288,E,1308.8m,63.20,1km/h
